Clau,Accidents,Mat,Tar,Nit,Mat_P,Tar_p,Nit_p
5420203,5,0.0,4.0,1.0,0.0,0.8,0.2
5420204,1,1.0,0.0,0.0,1.0,0.0,0.0
5420211,7,1.0,3.0,3.0,0.14285714285714285,0.42857142857142855,0.42857142857142855
5420212,2,1.0,1.0,0.0,0.5,0.5,0.0
5420213,6,1.0,5.0,0.0,0.16666666666666666,0.8333333333333334,0.0
5420214,4,3.0,1.0,0.0,0.75,0.25,0.0
5420221,3,1.0,0.0,2.0,0.3333333333333333,0.0,0.6666666666666666
5420222,1,0.0,1.0,0.0,0.0,1.0,0.0
5420223,1,0.0,0.0,1.0,0.0,0.0,1.0
5420224,6,1.0,4.0,1.0,0.16666666666666666,0.6666666666666666,0.16666666666666666
5520161,3,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
5520162,4,3.0,1.0,0.0,0.75,0.25,0.0
5520163,1,1.0,0.0,0.0,1.0,0.0,0.0
5520164,1,0.0,0.0,1.0,0.0,0.0,1.0
5520171,1,1.0,0.0,0.0,1.0,0.0,0.0
5520172,2,1.0,1.0,0.0,0.5,0.5,0.0
5520173,10,6.0,2.0,2.0,0.6,0.2,0.2
5520174,1,0.0,1.0,0.0,0.0,1.0,0.0
5520181,1,0.0,1.0,0.0,0.0,1.0,0.0
5520182,7,3.0,3.0,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
5520183,3,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
5520184,3,0.0,0.0,3.0,0.0,0.0,1.0
5520191,2,0.0,1.0,1.0,0.0,0.5,0.5
5520192,1,0.0,1.0,0.0,0.0,1.0,0.0
5520193,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
5520194,4,2.0,2.0,0.0,0.5,0.5,0.0
5520201,2,0.0,2.0,0.0,0.0,1.0,0.0
5520202,4,1.0,3.0,0.0,0.25,0.75,0.0
5520203,6,0.0,4.0,2.0,0.0,0.6666666666666666,0.3333333333333333
5520204,2,0.0,0.0,2.0,0.0,0.0,1.0
5520211,4,1.0,3.0,0.0,0.25,0.75,0.0
5520212,2,1.0,1.0,0.0,0.5,0.5,0.0
5520213,3,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
5520221,4,1.0,3.0,0.0,0.25,0.75,0.0
5520222,4,2.0,1.0,1.0,0.5,0.25,0.25
5520223,2,0.0,2.0,0.0,0.0,1.0,0.0
5520224,5,1.0,2.0,2.0,0.2,0.4,0.4
5620161,8,4.0,3.0,1.0,0.5,0.375,0.125
5620162,10,5.0,5.0,0.0,0.5,0.5,0.0
5620163,5,0.0,4.0,1.0,0.0,0.8,0.2
5620164,7,2.0,4.0,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285
5620171,9,2.0,7.0,0.0,0.2222222222222222,0.7777777777777778,0.0
5620172,3,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0
5620173,1,0.0,1.0,0.0,0.0,1.0,0.0
5620181,1,1.0,0.0,0.0,1.0,0.0,0.0
5620182,2,1.0,1.0,0.0,0.5,0.5,0.0
5620184,2,0.0,1.0,1.0,0.0,0.5,0.5
5620191,3,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
5620192,1,0.0,1.0,0.0,0.0,1.0,0.0
5620193,2,2.0,0.0,0.0,1.0,0.0,0.0
5620194,3,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
5620201,2,0.0,2.0,0.0,0.0,1.0,0.0
5620202,2,0.0,1.0,1.0,0.0,0.5,0.5
5620204,1,0.0,1.0,0.0,0.0,1.0,0.0
5620211,1,0.0,0.0,1.0,0.0,0.0,1.0
5620212,1,0.0,0.0,1.0,0.0,0.0,1.0
5620213,1,1.0,0.0,0.0,1.0,0.0,0.0
5620214,1,1.0,0.0,0.0,1.0,0.0,0.0
5620221,2,0.0,0.0,2.0,0.0,0.0,1.0
5720161,22,9.0,7.0,6.0,0.4090909090909091,0.3181818181818182,0.2727272727272727
5720162,24,12.0,8.0,4.0,0.5,0.3333333333333333,0.16666666666666666
5720163,19,7.0,9.0,3.0,0.3684210526315789,0.47368421052631576,0.15789473684210525
5720164,20,7.0,7.0,6.0,0.35,0.35,0.3
5720171,29,15.0,11.0,3.0,0.5172413793103449,0.3793103448275862,0.10344827586206896
5720172,21,11.0,7.0,3.0,0.5238095238095238,0.3333333333333333,0.14285714285714285
5720173,24,9.0,12.0,3.0,0.375,0.5,0.125
5720174,22,9.0,12.0,1.0,0.4090909090909091,0.5454545454545454,0.045454545454545456
5720181,23,7.0,9.0,7.0,0.30434782608695654,0.391304347826087,0.30434782608695654
5720182,28,15.0,10.0,3.0,0.5357142857142857,0.35714285714285715,0.10714285714285714
5720183,24,12.0,8.0,4.0,0.5,0.3333333333333333,0.16666666666666666
5720184,49,22.0,17.0,10.0,0.4489795918367347,0.3469387755102041,0.20408163265306123
5720191,19,7.0,10.0,2.0,0.3684210526315789,0.5263157894736842,0.10526315789473684
5720192,24,17.0,5.0,2.0,0.7083333333333334,0.20833333333333334,0.08333333333333333
5720193,22,6.0,14.0,2.0,0.2727272727272727,0.6363636363636364,0.09090909090909091
5720194,21,11.0,10.0,0.0,0.5238095238095238,0.47619047619047616,0.0
5720201,31,9.0,19.0,3.0,0.2903225806451613,0.6129032258064516,0.0967741935483871
5720202,10,3.0,3.0,4.0,0.3,0.3,0.4
5720203,16,1.0,8.0,7.0,0.0625,0.5,0.4375
5720204,16,6.0,4.0,6.0,0.375,0.25,0.375
5720211,22,11.0,10.0,1.0,0.5,0.45454545454545453,0.045454545454545456
5720212,16,7.0,8.0,1.0,0.4375,0.5,0.0625
5720213,25,5.0,15.0,5.0,0.2,0.6,0.2
5720214,19,6.0,11.0,2.0,0.3157894736842105,0.5789473684210527,0.10526315789473684
5720221,20,10.0,5.0,5.0,0.5,0.25,0.25
5720222,20,9.0,9.0,2.0,0.45,0.45,0.1
5720223,19,9.0,7.0,3.0,0.47368421052631576,0.3684210526315789,0.15789473684210525
5720224,15,3.0,6.0,6.0,0.2,0.4,0.4
5820161,2,0.0,2.0,0.0,0.0,1.0,0.0
5820162,1,0.0,1.0,0.0,0.0,1.0,0.0
5820163,3,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
5820164,1,0.0,1.0,0.0,0.0,1.0,0.0
5820171,6,3.0,2.0,1.0,0.5,0.3333333333333333,0.16666666666666666
5820172,5,1.0,3.0,1.0,0.2,0.6,0.2
5820173,6,2.0,3.0,1.0,0.3333333333333333,0.5,0.16666666666666666
5820174,9,7.0,2.0,0.0,0.7777777777777778,0.2222222222222222,0.0
5820181,7,6.0,1.0,0.0,0.8571428571428571,0.14285714285714285,0.0
5820182,6,2.0,3.0,1.0,0.3333333333333333,0.5,0.16666666666666666
5820183,6,2.0,3.0,1.0,0.3333333333333333,0.5,0.16666666666666666
5820184,12,2.0,3.0,7.0,0.16666666666666666,0.25,0.5833333333333334
5820192,10,5.0,4.0,1.0,0.5,0.4,0.1
5820193,8,1.0,4.0,3.0,0.125,0.5,0.375
5820194,6,1.0,3.0,2.0,0.16666666666666666,0.5,0.3333333333333333
5820201,3,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0
5820202,4,1.0,2.0,1.0,0.25,0.5,0.25
5820203,6,0.0,6.0,0.0,0.0,1.0,0.0
5820204,9,3.0,4.0,2.0,0.3333333333333333,0.4444444444444444,0.2222222222222222
5820211,5,2.0,3.0,0.0,0.4,0.6,0.0
5820212,1,0.0,1.0,0.0,0.0,1.0,0.0
5820213,5,2.0,2.0,1.0,0.4,0.4,0.2
5820214,17,4.0,11.0,2.0,0.23529411764705882,0.6470588235294118,0.11764705882352941
5820221,7,1.0,6.0,0.0,0.14285714285714285,0.8571428571428571,0.0
5820222,7,2.0,4.0,1.0,0.2857142857142857,0.5714285714285714,0.14285714285714285
5820223,3,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333
5820224,8,3.0,2.0,3.0,0.375,0.25,0.375
5920161,31,15.0,14.0,2.0,0.4838709677419355,0.45161290322580644,0.06451612903225806
5920162,26,11.0,15.0,0.0,0.4230769230769231,0.5769230769230769,0.0
5920163,26,11.0,14.0,1.0,0.4230769230769231,0.5384615384615384,0.038461538461538464
5920164,28,11.0,15.0,2.0,0.39285714285714285,0.5357142857142857,0.07142857142857142
5920171,35,13.0,18.0,4.0,0.37142857142857144,0.5142857142857142,0.11428571428571428
5920172,39,15.0,23.0,1.0,0.38461538461538464,0.5897435897435898,0.02564102564102564
5920173,30,10.0,19.0,1.0,0.3333333333333333,0.6333333333333333,0.03333333333333333
5920174,36,15.0,19.0,2.0,0.4166666666666667,0.5277777777777778,0.05555555555555555
5920181,28,12.0,15.0,1.0,0.42857142857142855,0.5357142857142857,0.03571428571428571
5920182,36,16.0,14.0,6.0,0.4444444444444444,0.3888888888888889,0.16666666666666666
5920183,37,17.0,17.0,3.0,0.4594594594594595,0.4594594594594595,0.08108108108108109
5920184,54,20.0,33.0,1.0,0.37037037037037035,0.6111111111111112,0.018518518518518517
5920191,45,20.0,23.0,2.0,0.4444444444444444,0.5111111111111111,0.044444444444444446
5920192,45,20.0,19.0,6.0,0.4444444444444444,0.4222222222222222,0.13333333333333333
5920193,40,16.0,18.0,6.0,0.4,0.45,0.15
5920194,37,17.0,18.0,2.0,0.4594594594594595,0.4864864864864865,0.05405405405405406
5920201,33,15.0,16.0,2.0,0.45454545454545453,0.48484848484848486,0.06060606060606061
5920202,14,6.0,6.0,2.0,0.42857142857142855,0.42857142857142855,0.14285714285714285
5920203,35,10.0,23.0,2.0,0.2857142857142857,0.6571428571428571,0.05714285714285714
5920204,36,18.0,15.0,3.0,0.5,0.4166666666666667,0.08333333333333333
5920211,22,9.0,13.0,0.0,0.4090909090909091,0.5909090909090909,0.0
5920212,37,14.0,23.0,0.0,0.3783783783783784,0.6216216216216216,0.0
5920213,38,10.0,22.0,6.0,0.2631578947368421,0.5789473684210527,0.15789473684210525
5920214,41,21.0,18.0,2.0,0.5121951219512195,0.43902439024390244,0.04878048780487805
5920221,34,15.0,16.0,3.0,0.4411764705882353,0.47058823529411764,0.08823529411764706
5920222,31,13.0,12.0,6.0,0.41935483870967744,0.3870967741935484,0.1935483870967742
5920223,29,11.0,14.0,4.0,0.3793103448275862,0.4827586206896552,0.13793103448275862
5920224,56,28.0,23.0,5.0,0.5,0.4107142857142857,0.08928571428571429
6020161,60,30.0,23.0,7.0,0.5,0.38333333333333336,0.11666666666666667
6020162,55,18.0,26.0,11.0,0.32727272727272727,0.4727272727272727,0.2
6020163,53,19.0,27.0,7.0,0.3584905660377358,0.5094339622641509,0.1320754716981132
6020164,57,22.0,29.0,6.0,0.38596491228070173,0.5087719298245614,0.10526315789473684
6020171,43,16.0,21.0,6.0,0.37209302325581395,0.4883720930232558,0.13953488372093023
6020172,55,24.0,24.0,7.0,0.43636363636363634,0.43636363636363634,0.12727272727272726
6020173,46,16.0,22.0,8.0,0.34782608695652173,0.4782608695652174,0.17391304347826086
6020174,58,21.0,29.0,8.0,0.3620689655172414,0.5,0.13793103448275862
6020181,55,20.0,23.0,12.0,0.36363636363636365,0.41818181818181815,0.21818181818181817
6020182,60,21.0,31.0,8.0,0.35,0.5166666666666667,0.13333333333333333
6020183,40,18.0,18.0,4.0,0.45,0.45,0.1
6020184,61,27.0,30.0,4.0,0.4426229508196721,0.4918032786885246,0.06557377049180328
6020191,47,17.0,29.0,1.0,0.3617021276595745,0.6170212765957447,0.02127659574468085
6020192,51,24.0,21.0,6.0,0.47058823529411764,0.4117647058823529,0.11764705882352941
6020193,44,17.0,19.0,8.0,0.38636363636363635,0.4318181818181818,0.18181818181818182
6020194,43,14.0,22.0,7.0,0.32558139534883723,0.5116279069767442,0.16279069767441862
6020201,42,24.0,17.0,1.0,0.5714285714285714,0.40476190476190477,0.023809523809523808
6020202,22,7.0,14.0,1.0,0.3181818181818182,0.6363636363636364,0.045454545454545456
6020203,41,10.0,30.0,1.0,0.24390243902439024,0.7317073170731707,0.024390243902439025
6020204,38,9.0,24.0,5.0,0.23684210526315788,0.631578947368421,0.13157894736842105
6020211,47,16.0,26.0,5.0,0.3404255319148936,0.5531914893617021,0.10638297872340426
6020212,52,20.0,25.0,7.0,0.38461538461538464,0.4807692307692308,0.1346153846153846
6020213,36,12.0,16.0,8.0,0.3333333333333333,0.4444444444444444,0.2222222222222222
6020214,42,23.0,12.0,7.0,0.5476190476190477,0.2857142857142857,0.16666666666666666
6020221,37,16.0,17.0,4.0,0.43243243243243246,0.4594594594594595,0.10810810810810811
6020222,47,15.0,27.0,5.0,0.3191489361702128,0.574468085106383,0.10638297872340426
6020223,34,12.0,20.0,2.0,0.35294117647058826,0.5882352941176471,0.058823529411764705
6020224,40,24.0,14.0,2.0,0.6,0.35,0.05
6120161,25,13.0,11.0,1.0,0.52,0.44,0.04
6120162,25,4.0,14.0,7.0,0.16,0.56,0.28
6120163,22,12.0,9.0,1.0,0.5454545454545454,0.4090909090909091,0.045454545454545456
6120164,29,17.0,9.0,3.0,0.5862068965517241,0.3103448275862069,0.10344827586206896
6120171,14,3.0,9.0,2.0,0.21428571428571427,0.6428571428571429,0.14285714285714285
6120172,23,10.0,9.0,4.0,0.43478260869565216,0.391304347826087,0.17391304347826086
6120173,14,5.0,9.0,0.0,0.35714285714285715,0.6428571428571429,0.0
6120174,22,4.0,16.0,2.0,0.18181818181818182,0.7272727272727273,0.09090909090909091
6120181,16,10.0,4.0,2.0,0.625,0.25,0.125
6120182,18,7.0,11.0,0.0,0.3888888888888889,0.6111111111111112,0.0
6120183,17,5.0,9.0,3.0,0.29411764705882354,0.5294117647058824,0.17647058823529413
6120184,24,9.0,13.0,2.0,0.375,0.5416666666666666,0.08333333333333333
6120191,19,7.0,8.0,4.0,0.3684210526315789,0.42105263157894735,0.21052631578947367
6120192,33,15.0,17.0,1.0,0.45454545454545453,0.5151515151515151,0.030303030303030304
6120193,18,10.0,7.0,1.0,0.5555555555555556,0.3888888888888889,0.05555555555555555
6120194,26,7.0,15.0,4.0,0.2692307692307692,0.5769230769230769,0.15384615384615385
6120201,24,8.0,12.0,4.0,0.3333333333333333,0.5,0.16666666666666666
6120202,12,3.0,9.0,0.0,0.25,0.75,0.0
6120203,19,5.0,13.0,1.0,0.2631578947368421,0.6842105263157895,0.05263157894736842
6120204,10,5.0,4.0,1.0,0.5,0.4,0.1
6120211,13,6.0,5.0,2.0,0.46153846153846156,0.38461538461538464,0.15384615384615385
6120212,24,11.0,11.0,2.0,0.4583333333333333,0.4583333333333333,0.08333333333333333
6120213,27,7.0,17.0,3.0,0.25925925925925924,0.6296296296296297,0.1111111111111111
6120214,17,9.0,6.0,2.0,0.5294117647058824,0.35294117647058826,0.11764705882352941
6120221,15,5.0,10.0,0.0,0.3333333333333333,0.6666666666666666,0.0
6120222,17,4.0,12.0,1.0,0.23529411764705882,0.7058823529411765,0.058823529411764705
6120223,22,6.0,13.0,3.0,0.2727272727272727,0.5909090909090909,0.13636363636363635
6120224,22,7.0,14.0,1.0,0.3181818181818182,0.6363636363636364,0.045454545454545456
620161,177,60.0,95.0,22.0,0.3389830508474576,0.536723163841808,0.12429378531073447
620162,186,72.0,93.0,21.0,0.3870967741935484,0.5,0.11290322580645161
620163,172,61.0,89.0,22.0,0.3546511627906977,0.5174418604651163,0.12790697674418605
620164,180,64.0,89.0,27.0,0.35555555555555557,0.49444444444444446,0.15
620171,196,65.0,106.0,25.0,0.33163265306122447,0.5408163265306123,0.12755102040816327
620172,110,49.0,48.0,13.0,0.44545454545454544,0.43636363636363634,0.11818181818181818
620173,95,48.0,31.0,16.0,0.5052631578947369,0.3263157894736842,0.16842105263157894
620174,101,43.0,42.0,16.0,0.42574257425742573,0.4158415841584158,0.15841584158415842
620181,106,45.0,47.0,14.0,0.42452830188679247,0.44339622641509435,0.1320754716981132
620182,119,60.0,49.0,10.0,0.5042016806722689,0.4117647058823529,0.08403361344537816
620183,101,40.0,54.0,7.0,0.39603960396039606,0.5346534653465347,0.06930693069306931
620184,99,40.0,48.0,11.0,0.40404040404040403,0.48484848484848486,0.1111111111111111
620191,100,41.0,51.0,8.0,0.41,0.51,0.08
620192,101,44.0,49.0,8.0,0.43564356435643564,0.48514851485148514,0.07920792079207921
620193,99,35.0,56.0,8.0,0.35353535353535354,0.5656565656565656,0.08080808080808081
620194,116,65.0,41.0,10.0,0.5603448275862069,0.35344827586206895,0.08620689655172414
620201,104,43.0,58.0,3.0,0.41346153846153844,0.5576923076923077,0.028846153846153848
620202,37,13.0,21.0,3.0,0.35135135135135137,0.5675675675675675,0.08108108108108109
620203,84,31.0,42.0,11.0,0.36904761904761907,0.5,0.13095238095238096
620204,66,31.0,28.0,7.0,0.4696969696969697,0.42424242424242425,0.10606060606060606
620211,81,43.0,37.0,1.0,0.5308641975308642,0.4567901234567901,0.012345679012345678
620212,71,24.0,40.0,7.0,0.3380281690140845,0.5633802816901409,0.09859154929577464
620213,89,31.0,43.0,15.0,0.34831460674157305,0.48314606741573035,0.16853932584269662
620214,103,36.0,50.0,17.0,0.34951456310679613,0.4854368932038835,0.1650485436893204
620221,61,20.0,34.0,7.0,0.32786885245901637,0.5573770491803278,0.11475409836065574
620222,85,41.0,38.0,6.0,0.4823529411764706,0.4470588235294118,0.07058823529411765
620223,82,36.0,40.0,6.0,0.43902439024390244,0.4878048780487805,0.07317073170731707
620224,85,27.0,51.0,7.0,0.3176470588235294,0.6,0.08235294117647059
6220161,4,1.0,3.0,0.0,0.25,0.75,0.0
6220162,11,5.0,6.0,0.0,0.45454545454545453,0.5454545454545454,0.0
6220163,5,0.0,4.0,1.0,0.0,0.8,0.2
6220164,5,2.0,2.0,1.0,0.4,0.4,0.2
6220171,6,3.0,3.0,0.0,0.5,0.5,0.0
6220172,16,8.0,8.0,0.0,0.5,0.5,0.0
6220173,5,0.0,3.0,2.0,0.0,0.6,0.4
6220174,11,5.0,6.0,0.0,0.45454545454545453,0.5454545454545454,0.0
6220181,14,5.0,7.0,2.0,0.35714285714285715,0.5,0.14285714285714285
6220182,16,8.0,2.0,6.0,0.5,0.125,0.375
6220183,7,4.0,3.0,0.0,0.5714285714285714,0.42857142857142855,0.0
6220184,10,3.0,6.0,1.0,0.3,0.6,0.1
6220191,13,3.0,9.0,1.0,0.23076923076923078,0.6923076923076923,0.07692307692307693
6220192,18,6.0,6.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6220193,14,5.0,5.0,4.0,0.35714285714285715,0.35714285714285715,0.2857142857142857
6220194,11,4.0,6.0,1.0,0.36363636363636365,0.5454545454545454,0.09090909090909091
6220201,7,3.0,2.0,2.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
6220202,3,0.0,3.0,0.0,0.0,1.0,0.0
6220203,19,8.0,8.0,3.0,0.42105263157894735,0.42105263157894735,0.15789473684210525
6220204,11,2.0,8.0,1.0,0.18181818181818182,0.7272727272727273,0.09090909090909091
6220211,13,2.0,10.0,1.0,0.15384615384615385,0.7692307692307693,0.07692307692307693
6220212,14,4.0,8.0,2.0,0.2857142857142857,0.5714285714285714,0.14285714285714285
6220213,7,3.0,2.0,2.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
6220214,18,6.0,9.0,3.0,0.3333333333333333,0.5,0.16666666666666666
6220221,15,4.0,11.0,0.0,0.26666666666666666,0.7333333333333333,0.0
6220222,5,2.0,1.0,2.0,0.4,0.2,0.4
6220223,17,7.0,5.0,5.0,0.4117647058823529,0.29411764705882354,0.29411764705882354
6220224,16,9.0,4.0,3.0,0.5625,0.25,0.1875
6320161,4,3.0,1.0,0.0,0.75,0.25,0.0
6320162,5,2.0,3.0,0.0,0.4,0.6,0.0
6320163,2,0.0,0.0,2.0,0.0,0.0,1.0
6320164,9,5.0,1.0,3.0,0.5555555555555556,0.1111111111111111,0.3333333333333333
6320171,5,2.0,2.0,1.0,0.4,0.4,0.2
6320172,24,5.0,17.0,2.0,0.20833333333333334,0.7083333333333334,0.08333333333333333
6320173,13,4.0,5.0,4.0,0.3076923076923077,0.38461538461538464,0.3076923076923077
6320174,23,9.0,13.0,1.0,0.391304347826087,0.5652173913043478,0.043478260869565216
6320181,17,7.0,9.0,1.0,0.4117647058823529,0.5294117647058824,0.058823529411764705
6320182,22,5.0,15.0,2.0,0.22727272727272727,0.6818181818181818,0.09090909090909091
6320183,21,9.0,6.0,6.0,0.42857142857142855,0.2857142857142857,0.2857142857142857
6320184,30,7.0,20.0,3.0,0.23333333333333334,0.6666666666666666,0.1
6320191,18,12.0,4.0,2.0,0.6666666666666666,0.2222222222222222,0.1111111111111111
6320192,24,12.0,10.0,2.0,0.5,0.4166666666666667,0.08333333333333333
6320193,26,9.0,13.0,4.0,0.34615384615384615,0.5,0.15384615384615385
6320194,18,7.0,10.0,1.0,0.3888888888888889,0.5555555555555556,0.05555555555555555
6320201,18,4.0,14.0,0.0,0.2222222222222222,0.7777777777777778,0.0
6320202,5,1.0,4.0,0.0,0.2,0.8,0.0
6320203,18,7.0,10.0,1.0,0.3888888888888889,0.5555555555555556,0.05555555555555555
6320204,13,6.0,6.0,1.0,0.46153846153846156,0.46153846153846156,0.07692307692307693
6320211,20,12.0,8.0,0.0,0.6,0.4,0.0
6320212,18,4.0,11.0,3.0,0.2222222222222222,0.6111111111111112,0.16666666666666666
6320213,19,3.0,12.0,4.0,0.15789473684210525,0.631578947368421,0.21052631578947367
6320214,15,6.0,8.0,1.0,0.4,0.5333333333333333,0.06666666666666667
6320221,25,7.0,14.0,4.0,0.28,0.56,0.16
6320222,27,9.0,15.0,3.0,0.3333333333333333,0.5555555555555556,0.1111111111111111
6320223,19,6.0,11.0,2.0,0.3157894736842105,0.5789473684210527,0.10526315789473684
6320224,18,11.0,5.0,2.0,0.6111111111111112,0.2777777777777778,0.1111111111111111
6420161,34,13.0,19.0,2.0,0.38235294117647056,0.5588235294117647,0.058823529411764705
6420162,57,16.0,36.0,5.0,0.2807017543859649,0.631578947368421,0.08771929824561403
6420163,33,13.0,17.0,3.0,0.3939393939393939,0.5151515151515151,0.09090909090909091
6420164,39,16.0,20.0,3.0,0.41025641025641024,0.5128205128205128,0.07692307692307693
6420171,47,23.0,23.0,1.0,0.48936170212765956,0.48936170212765956,0.02127659574468085
6420172,45,22.0,22.0,1.0,0.4888888888888889,0.4888888888888889,0.022222222222222223
6420173,40,19.0,18.0,3.0,0.475,0.45,0.075
6420174,59,24.0,28.0,7.0,0.4067796610169492,0.4745762711864407,0.11864406779661017
6420181,55,23.0,27.0,5.0,0.41818181818181815,0.4909090909090909,0.09090909090909091
6420182,40,22.0,17.0,1.0,0.55,0.425,0.025
6420183,29,13.0,12.0,4.0,0.4482758620689655,0.41379310344827586,0.13793103448275862
6420184,39,16.0,17.0,6.0,0.41025641025641024,0.4358974358974359,0.15384615384615385
6420191,43,27.0,12.0,4.0,0.627906976744186,0.27906976744186046,0.09302325581395349
6420192,35,15.0,16.0,4.0,0.42857142857142855,0.45714285714285713,0.11428571428571428
6420193,28,11.0,15.0,2.0,0.39285714285714285,0.5357142857142857,0.07142857142857142
6420194,47,19.0,28.0,0.0,0.40425531914893614,0.5957446808510638,0.0
6420201,32,14.0,17.0,1.0,0.4375,0.53125,0.03125
6420202,14,6.0,8.0,0.0,0.42857142857142855,0.5714285714285714,0.0
6420203,26,11.0,14.0,1.0,0.4230769230769231,0.5384615384615384,0.038461538461538464
6420204,38,19.0,18.0,1.0,0.5,0.47368421052631576,0.02631578947368421
6420211,27,12.0,13.0,2.0,0.4444444444444444,0.48148148148148145,0.07407407407407407
6420212,40,13.0,24.0,3.0,0.325,0.6,0.075
6420213,36,16.0,16.0,4.0,0.4444444444444444,0.4444444444444444,0.1111111111111111
6420214,58,17.0,37.0,4.0,0.29310344827586204,0.6379310344827587,0.06896551724137931
6420221,42,21.0,18.0,3.0,0.5,0.42857142857142855,0.07142857142857142
6420222,54,22.0,30.0,2.0,0.4074074074074074,0.5555555555555556,0.037037037037037035
6420223,45,11.0,22.0,12.0,0.24444444444444444,0.4888888888888889,0.26666666666666666
6420224,55,22.0,26.0,7.0,0.4,0.4727272727272727,0.12727272727272726
6520161,35,13.0,19.0,3.0,0.37142857142857144,0.5428571428571428,0.08571428571428572
6520162,34,12.0,17.0,5.0,0.35294117647058826,0.5,0.14705882352941177
6520163,28,8.0,17.0,3.0,0.2857142857142857,0.6071428571428571,0.10714285714285714
6520164,43,10.0,28.0,5.0,0.23255813953488372,0.6511627906976745,0.11627906976744186
6520171,45,15.0,23.0,7.0,0.3333333333333333,0.5111111111111111,0.15555555555555556
6520172,38,15.0,19.0,4.0,0.39473684210526316,0.5,0.10526315789473684
6520173,40,18.0,16.0,6.0,0.45,0.4,0.15
6520174,38,13.0,23.0,2.0,0.34210526315789475,0.6052631578947368,0.05263157894736842
6520181,41,18.0,21.0,2.0,0.43902439024390244,0.5121951219512195,0.04878048780487805
6520182,34,12.0,17.0,5.0,0.35294117647058826,0.5,0.14705882352941177
6520183,32,13.0,15.0,4.0,0.40625,0.46875,0.125
6520184,41,17.0,20.0,4.0,0.4146341463414634,0.4878048780487805,0.0975609756097561
6520191,55,16.0,36.0,3.0,0.2909090909090909,0.6545454545454545,0.05454545454545454
6520192,55,29.0,22.0,4.0,0.5272727272727272,0.4,0.07272727272727272
6520193,30,15.0,6.0,9.0,0.5,0.2,0.3
6520194,47,18.0,21.0,8.0,0.3829787234042553,0.44680851063829785,0.1702127659574468
6520201,36,15.0,14.0,7.0,0.4166666666666667,0.3888888888888889,0.19444444444444445
6520202,24,5.0,17.0,2.0,0.20833333333333334,0.7083333333333334,0.08333333333333333
6520203,29,9.0,17.0,3.0,0.3103448275862069,0.5862068965517241,0.10344827586206896
6520204,25,8.0,12.0,5.0,0.32,0.48,0.2
6520211,26,16.0,10.0,0.0,0.6153846153846154,0.38461538461538464,0.0
6520212,41,8.0,25.0,8.0,0.1951219512195122,0.6097560975609756,0.1951219512195122
6520213,42,16.0,20.0,6.0,0.38095238095238093,0.47619047619047616,0.14285714285714285
6520214,52,17.0,28.0,7.0,0.3269230769230769,0.5384615384615384,0.1346153846153846
6520221,23,8.0,13.0,2.0,0.34782608695652173,0.5652173913043478,0.08695652173913043
6520222,37,19.0,15.0,3.0,0.5135135135135135,0.40540540540540543,0.08108108108108109
6520223,40,16.0,18.0,6.0,0.4,0.45,0.15
6520224,30,10.0,15.0,5.0,0.3333333333333333,0.5,0.16666666666666666
6620161,73,37.0,32.0,4.0,0.5068493150684932,0.4383561643835616,0.0547945205479452
6620162,61,28.0,25.0,8.0,0.45901639344262296,0.4098360655737705,0.13114754098360656
6620163,58,18.0,29.0,11.0,0.3103448275862069,0.5,0.1896551724137931
6620164,72,34.0,29.0,9.0,0.4722222222222222,0.4027777777777778,0.125
6620171,61,23.0,30.0,8.0,0.3770491803278688,0.4918032786885246,0.13114754098360656
6620172,49,25.0,20.0,4.0,0.5102040816326531,0.40816326530612246,0.08163265306122448
6620173,51,28.0,18.0,5.0,0.5490196078431373,0.35294117647058826,0.09803921568627451
6620174,60,27.0,27.0,6.0,0.45,0.45,0.1
6620181,47,16.0,25.0,6.0,0.3404255319148936,0.5319148936170213,0.1276595744680851
6620182,32,15.0,16.0,1.0,0.46875,0.5,0.03125
6620183,41,14.0,24.0,3.0,0.34146341463414637,0.5853658536585366,0.07317073170731707
6620184,27,10.0,16.0,1.0,0.37037037037037035,0.5925925925925926,0.037037037037037035
6620191,42,24.0,14.0,4.0,0.5714285714285714,0.3333333333333333,0.09523809523809523
6620192,41,22.0,16.0,3.0,0.5365853658536586,0.3902439024390244,0.07317073170731707
6620193,34,11.0,22.0,1.0,0.3235294117647059,0.6470588235294118,0.029411764705882353
