"Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Rang_soroll","TOTAL_D","TOTAL_E","TOTAL_N","TOTAL_DEN","TRANSIT_D","TRANSIT_E","TRANSIT_N","TRANSIT_DEN","GI_TR_D","GI_TR_E","GI_TR_N","GI_TR_DEN","FFCC_D","FFCC_E","FFCC_N","FFCC_DEN","INDUST_D","INDUST_E","INDUST_N","INDUST_DEN","VIANANTS_D","VIANANTS_E","OCI_N","PATIS_D","PATIS_E","PARCS_D"
"8","Nou Barris","45","Porta",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","<40 dB","13.76%","20.08%","36.46%","9.92%","16.77%","23.11%","36.52%","11.54%","99.85%","99.89%","100.00%","99.85%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","94.85%","96.56%","97.89%","90.87%","95.51%","99.71%"
"8","Nou Barris","46","el Turó de la Peira","40-45 dB","12.28%","11.87%","12.88%","12.61%","15.26%","13.33%","12.85%","15.46%","0.15%","0.11%","0.00%","0.15%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","3.07%","2.38%","0.34%","0.00%","0.00%","0.29%"
"8","Nou Barris","46","el Turó de la Peira","45-50 dB","12.20%","12.81%","20.99%","13.47%","14.61%","12.62%","20.97%","15.89%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","2.04%","1.06%","0.34%","0.00%","0.00%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","50-55 dB","10.78%","20.67%","17.42%","11.65%","9.74%","20.53%","17.43%","9.36%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.04%","0.00%","1.43%","4.64%","0.00%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","55-60 dB","32.28%","19.56%","8.60%","27.37%","27.27%","17.74%","8.58%","24.57%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.94%","1.94%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","60-65 dB","11.64%","11.04%","3.65%","14.14%","9.37%","8.84%","3.65%","12.29%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","2.55%","2.55%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","65-70 dB","7.06%","3.97%","0.00%","9.20%","6.98%","3.83%","0.00%","9.24%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","70-75 dB","0.00%","0.00%","0.00%","1.64%","0.00%","0.00%","0.00%","1.65%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","46","el Turó de la Peira","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","46","el Turó de la Peira",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","<40 dB","0.49%","9.36%","17.28%","0.27%","4.93%","9.36%","17.28%","0.36%","99.82%","99.82%","100.00%","96.42%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","91.98%","93.19%","100.00%","89.21%","100.00%","100.00%"
"8","Nou Barris","47","Can Peguera","40-45 dB","4.79%","7.16%","35.74%","2.51%","9.67%","8.37%","35.74%","11.02%","0.18%","0.18%","0.00%","3.45%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","5.60%","6.54%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","45-50 dB","24.90%","36.68%","21.23%","15.00%","27.45%","35.87%","21.23%","16.39%","0.00%","0.00%","0.00%","0.13%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","2.42%","0.27%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","50-55 dB","35.38%","20.38%","14.02%","43.53%","24.81%","20.02%","14.02%","33.81%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","10.79%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","55-60 dB","19.84%","14.42%","11.60%","18.63%","18.63%","14.38%","11.60%","18.18%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","60-65 dB","11.11%","11.87%","0.13%","10.25%","11.02%","11.87%","0.13%","10.34%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","65-70 dB","3.49%","0.13%","0.00%","9.81%","3.49%","0.13%","0.00%","9.90%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","70-75 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","47","Can Peguera",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","<40 dB","1.05%","4.00%","22.52%","0.12%","1.05%","4.00%","22.52%","0.12%","74.58%","78.36%","86.15%","68.07%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","97.72%","97.91%","98.68%","100.00%","100.00%","100.00%"
"8","Nou Barris","48","la Guineueta","40-45 dB","13.87%","18.10%","18.78%","7.94%","13.86%","18.10%","18.78%","7.89%","10.07%","8.03%","3.83%","13.62%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.93%","2.09%","0.58%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","45-50 dB","19.60%","18.88%","17.67%","19.75%","19.60%","18.88%","17.67%","19.75%","4.80%","4.03%","4.43%","6.14%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.35%","0.00%","0.56%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","50-55 dB","18.34%","17.68%","15.20%","18.86%","18.34%","17.68%","15.24%","18.85%","4.51%","4.12%","2.96%","4.03%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.18%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","55-60 dB","15.30%","14.85%","17.16%","16.81%","15.35%","14.85%","17.12%","16.84%","2.90%","2.88%","2.01%","4.05%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","60-65 dB","17.07%","17.37%","8.67%","17.26%","17.03%","17.37%","8.67%","17.23%","1.95%","1.95%","0.62%","2.41%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","65-70 dB","14.25%","9.12%","0.00%","15.52%","14.25%","9.12%","0.00%","15.56%","1.08%","0.63%","0.00%","1.37%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","70-75 dB","0.52%","0.00%","0.00%","3.74%","0.52%","0.00%","0.00%","3.76%","0.11%","0.00%","0.00%","0.31%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","48","la Guineueta",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","<40 dB","0.85%","2.83%","21.78%","0.42%","0.85%","2.83%","21.78%","0.42%","37.04%","46.25%","65.15%","28.70%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%"
"8","Nou Barris","49","Canyelles","40-45 dB","11.18%","18.05%","19.38%","6.91%","11.18%","18.05%","19.38%","6.85%","21.74%","18.97%","10.53%","25.43%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","45-50 dB","22.79%","20.07%","35.67%","22.09%","22.79%","20.07%","35.67%","21.94%","14.98%","11.93%","15.75%","15.23%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","50-55 dB","34.66%","35.74%","17.91%","19.18%","34.66%","35.74%","17.91%","19.40%","15.71%","14.32%","3.95%","15.90%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","55-60 dB","20.38%","17.92%","5.26%","34.15%","20.38%","17.92%","5.26%","34.34%","5.23%","3.91%","4.62%","8.45%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","60-65 dB","9.31%","5.39%","0.00%","13.35%","9.31%","5.39%","0.00%","13.14%","4.56%","4.62%","0.00%","2.56%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","65-70 dB","0.83%","0.00%","0.00%","3.90%","0.83%","0.00%","0.00%","3.91%","0.74%","0.00%","0.00%","3.73%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","70-75 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","49","Canyelles",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","<40 dB","8.74%","18.65%","35.11%","4.60%","8.82%","20.28%","35.11%","4.60%","58.76%","69.88%","88.60%","44.87%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","97.46%","97.74%","100.00%","96.86%","96.86%","100.00%"
"8","Nou Barris","50","les Roquetes","40-45 dB","17.01%","13.00%","10.01%","16.92%","20.14%","14.56%","10.01%","19.87%","25.38%","18.03%","5.44%","33.23%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.26%","2.14%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","45-50 dB","10.36%","9.82%","23.73%","12.07%","10.25%","9.87%","23.73%","12.02%","7.82%","6.06%","1.93%","12.37%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.28%","0.12%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","50-55 dB","16.85%","23.52%","20.93%","11.59%","16.91%","23.44%","20.93%","11.73%","3.36%","1.97%","1.38%","4.38%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","55-60 dB","30.76%","23.93%","8.53%","31.96%","27.86%","20.93%","8.53%","28.87%","1.76%","1.40%","1.10%","1.81%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","3.14%","3.14%","0.00%"
"8","Nou Barris","50","les Roquetes","60-65 dB","12.62%","9.36%","1.69%","16.81%","12.36%","9.20%","1.69%","16.76%","0.86%","1.07%","1.55%","0.85%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","65-70 dB","2.93%","1.72%","0.00%","4.99%","2.93%","1.72%","0.00%","5.09%","1.32%","1.59%","0.00%","1.45%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","70-75 dB","0.73%","0.00%","0.00%","1.06%","0.73%","0.00%","0.00%","1.06%","0.74%","0.00%","0.00%","1.04%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes","75-80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","50","les Roquetes",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","<40 dB","5.89%","19.67%","36.21%","0.07%","7.17%","19.69%","36.42%","0.07%","61.54%","70.13%","85.98%","53.99%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","86.05%","88.66%","98.22%","94.97%","99.32%","100.00%"
"8","Nou Barris","51","Verdun","40-45 dB","21.22%","15.34%","11.64%","23.41%","24.28%","16.32%","11.77%","27.43%","20.08%","15.66%","5.72%","22.30%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","5.86%","7.75%","1.36%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","45-50 dB","11.18%","11.08%","20.43%","11.33%","12.57%","11.81%","20.13%","12.66%","8.50%","5.78%","3.33%","12.15%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","6.68%","2.34%","0.42%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","50-55 dB","16.15%","19.56%","16.78%","14.60%","12.70%","19.40%","16.74%","10.95%","3.48%","3.13%","1.67%","4.29%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.41%","1.25%","0.00%","4.35%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","55-60 dB","24.46%","18.32%","10.92%","23.97%","23.13%","17.51%","10.92%","23.29%","2.51%","1.99%","1.45%","2.91%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","60-65 dB","11.30%","11.80%","3.45%","14.09%","10.38%","11.04%","3.45%","13.07%","1.66%","1.46%","1.28%","1.65%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.68%","0.68%","0.00%"
"8","Nou Barris","51","Verdun","65-70 dB","8.94%","3.61%","0.57%","10.70%","8.91%","3.61%","0.57%","10.66%","1.38%","1.23%","0.57%","1.08%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","70-75 dB","0.86%","0.62%","0.00%","1.69%","0.86%","0.62%","0.00%","1.75%","0.85%","0.62%","0.00%","1.51%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun","75-80 dB","0.00%","0.00%","0.00%","0.14%","0.00%","0.00%","0.00%","0.12%","0.00%","0.00%","0.00%","0.12%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","51","Verdun",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat","<40 dB","2.11%","11.57%","34.28%","0.09%","2.66%","12.29%","34.44%","0.09%","38.97%","48.43%","73.62%","30.88%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","95.22%","96.00%","96.59%","96.71%","99.09%","100.00%"
"8","Nou Barris","52","la Prosperitat","40-45 dB","25.96%","21.81%","6.46%","19.86%","26.23%","21.95%","7.09%","20.54%","26.78%","24.79%","9.26%","26.70%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.15%","0.62%","1.30%","0.00%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat","45-50 dB","8.72%","5.91%","16.20%","14.60%","10.31%","7.17%","16.24%","16.15%","15.21%","9.64%","4.93%","20.76%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","2.29%","2.17%","1.03%","0.00%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat","50-55 dB","10.52%","16.17%","23.87%","7.33%","10.86%","15.25%","23.15%","7.15%","5.03%","4.88%","4.72%","6.13%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.34%","1.21%","1.08%","2.38%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat","55-60 dB","26.02%","24.70%","12.05%","23.35%","23.67%","23.79%","11.94%","22.35%","5.40%","4.78%","2.56%","5.34%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.64%","0.64%","0.00%"
"8","Nou Barris","52","la Prosperitat","60-65 dB","15.72%","12.53%","6.02%","19.75%","15.32%","12.24%","6.02%","18.58%","2.78%","2.50%","3.81%","3.56%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.27%","0.27%","0.00%"
"8","Nou Barris","52","la Prosperitat","65-70 dB","8.78%","6.16%","1.05%","10.46%","8.78%","6.16%","1.05%","10.54%","3.71%","3.83%","1.03%","3.68%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat","70-75 dB","1.99%","1.07%","0.07%","4.15%","1.99%","1.07%","0.07%","4.19%","1.94%","1.07%","0.07%","2.54%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat","75-80 dB","0.18%","0.08%","0.00%","0.41%","0.18%","0.08%","0.00%","0.41%","0.18%","0.08%","0.00%","0.41%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","52","la Prosperitat",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","<40 dB","0.23%","2.96%","15.31%","0.00%","0.22%","2.96%","15.31%","0.00%","10.77%","22.97%","50.41%","4.47%","99.99%","100.00%","100.00%","99.93%","100.00%","100.00%","100.00%","100.00%","93.00%","97.22%","100.00%","91.50%","95.09%","100.00%"
"8","Nou Barris","53","la Trinitat Nova","40-45 dB","8.97%","11.62%","22.31%","6.13%","9.26%","12.09%","22.31%","6.17%","31.54%","27.31%","19.47%","28.37%","0.01%","0.00%","0.00%","0.07%","0.00%","0.00%","0.00%","0.00%","5.68%","2.45%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","45-50 dB","17.99%","21.80%","20.57%","14.35%","20.57%","22.34%","20.57%","15.79%","23.28%","19.46%","8.44%","26.82%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","1.32%","0.33%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","50-55 dB","18.49%","17.58%","16.74%","21.68%","21.35%","20.49%","16.74%","23.11%","11.29%","8.54%","4.68%","14.14%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","3.59%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","55-60 dB","17.77%","16.04%","13.34%","17.52%","17.00%","16.76%","13.34%","18.66%","5.07%","4.63%","6.16%","6.44%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","4.46%","4.46%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","60-65 dB","20.56%","17.99%","9.56%","19.10%","15.61%","13.37%","9.56%","14.94%","4.47%","6.15%","8.66%","4.14%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.45%","0.45%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","65-70 dB","9.72%","9.75%","2.01%","12.65%","9.72%","9.71%","2.01%","12.76%","7.43%","8.65%","2.01%","7.29%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","70-75 dB","5.69%","2.10%","0.16%","7.65%","5.69%","2.12%","0.16%","7.65%","5.57%","2.12%","0.17%","7.41%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova","75-80 dB","0.58%","0.16%","0.00%","0.92%","0.58%","0.16%","0.00%","0.92%","0.58%","0.17%","0.00%","0.92%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","53","la Trinitat Nova",">=80 dB","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","54","Torre Baró","<40 dB","6.68%","9.69%","28.02%","4.02%","6.89%","10.14%","28.23%","4.09%","46.97%","48.09%","57.71%","45.75%","75.27%","76.15%","82.97%","73.66%","100.00%","100.00%","100.00%","100.00%","96.36%","97.10%","100.00%","100.00%","100.00%","100.00%"
"8","Nou Barris","54","Torre Baró","40-45 dB","14.27%","17.94%","21.05%","10.56%","14.27%","17.70%","21.40%","10.56%","6.16%","9.86%","13.92%","4.41%","4.58%","6.30%","7.55%","4.58%","0.00%","0.00%","0.00%","0.00%","1.22%","1.12%","0.00%","0.00%","0.00%","0.00%"
"8","Nou Barris","54","Torre Baró","45-50 dB","22.87%","21.41%","19.97%","20.81%","23.19%","21.62%","19.62%","20.74%","15.11%","13.96%","5.98%","11.96%","7.98%","7.55%","3.64%","6.68%","0.00%","0.00%","0.00%","0.00%","2.03%","1.61%","0.00%","0.00%","0.00%","0.00%"
