Any,Trimestre,Nom_Districte,Nom_Barri,Eur,Clau,Eur_m2,Date
2018,4,Horta-Guinardó,la Font d'en Fargues,840.52,3620184,12.42,2018-10-01
2018,4,Horta-Guinardó,el Carmel,653.21,3720184,11.6,2018-10-01
2018,4,Horta-Guinardó,la Teixonera,721.23,3820184,12.17,2018-10-01
2018,4,Horta-Guinardó,Sant Genís dels Agudells,666.91,3920184,9.56,2018-10-01
2018,4,Horta-Guinardó,Montbau,750.95,4020184,11.59,2018-10-01
2018,4,Horta-Guinardó,la Vall d'Hebron,876.65,4120184,12.59,2018-10-01
2018,4,Horta-Guinardó,Horta,745.35,4320184,11.76,2018-10-01
2018,4,Nou Barris,Vilapicina i la Torre Llobeta,782.95,4420184,12.04,2018-10-01
2018,4,Nou Barris,Porta,723.34,4520184,11.94,2018-10-01
2018,4,Nou Barris,el Turó de la Peira,692.05,4620184,11.43,2018-10-01
2018,4,Nou Barris,la Guineueta,708.41,4820184,10.01,2018-10-01
2018,4,Nou Barris,Canyelles,774.38,4920184,10.09,2018-10-01
2018,4,Nou Barris,les Roquetes,595.81,5020184,10.89,2018-10-01
2018,4,Nou Barris,Verdun,649.22,5120184,11.92,2018-10-01
2018,4,Nou Barris,la Prosperitat,698.08,5220184,12.41,2018-10-01
2018,4,Nou Barris,la Trinitat Nova,575.38,5320184,11.7,2018-10-01
2018,4,Nou Barris,Ciutat Meridiana,514.52,5520184,8.7,2018-10-01
2018,4,Sant Andreu,la Trinitat Vella,564.56,5720184,9.4,2018-10-01
2018,4,Sant Andreu,el Bon Pastor,696.06,5920184,10.68,2018-10-01
2018,4,Sant Andreu,Sant Andreu,782.15,6020184,12.24,2018-10-01
2018,4,Sant Andreu,la Sagrera,798.32,6120184,12.23,2018-10-01
2018,4,Sant Andreu,el Congrés i els Indians,804.74,6220184,12.18,2018-10-01
2018,4,Sant Andreu,Navas,840.01,6320184,12.12,2018-10-01
2018,4,Sant Martí,el Camp de l'Arpa del Clot,851.58,6420184,13.58,2018-10-01
2018,4,Sant Martí,el Clot,835.55,6520184,12.47,2018-10-01
2018,4,Sant Martí,el Parc i la Llacuna del Poblenou,938.59,6620184,14.16,2018-10-01
2018,4,Sant Martí,la Vila Olímpica del Poblenou,1292.23,6720184,16.65,2018-10-01
2018,4,Sant Martí,el Poblenou,970.64,6820184,14.76,2018-10-01
2018,4,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1307.79,6920184,16.84,2018-10-01
2018,4,Sant Martí,el Besòs i el Maresme,711.67,7020184,11.54,2018-10-01
2018,4,Sant Martí,Provençals del Poblenou,999.63,7120184,14.27,2018-10-01
2018,4,Sant Martí,Sant Martí de Provençals,823.46,7220184,11.77,2018-10-01
2018,4,Sant Martí,la Verneda i la Pau,756.1,7320184,11.81,2018-10-01
2019,1,Ciutat Vella,el Raval,822.6,120191,14.1,2019-01-01
2019,1,Ciutat Vella,el Barri Gòtic,1060.9,220191,14.5,2019-01-01
2019,1,Ciutat Vella,la Barceloneta,891.3,320191,16.8,2019-01-01
2019,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",990.2,420191,14.7,2019-01-01
2019,1,Eixample,el Fort Pienc,957.2,520191,13.7,2019-01-01
2019,1,Eixample,la Sagrada Família,936.3,620191,14.4,2019-01-01
2019,1,Eixample,la Dreta de l'Eixample,1269.1,720191,13.9,2019-01-01
2019,1,Eixample,l'Antiga Esquerra de l'Eixample,1123.0,820191,14.3,2019-01-01
2019,1,Eixample,la Nova Esquerra de l'Eixample,1008.5,920191,13.9,2019-01-01
2019,1,Eixample,Sant Antoni,986.2,1020191,13.8,2019-01-01
2019,1,Sants-Montjuïc,el Poble Sec,815.8,1120191,14.3,2019-01-01
2019,1,Sants-Montjuïc,la Marina de Port,714.9,1320191,10.1,2019-01-01
2019,1,Sants-Montjuïc,la Font de la Guatlla,857.6,1420191,12.9,2019-01-01
2019,1,Sants-Montjuïc,Hostafrancs,810.0,1520191,14.1,2019-01-01
2019,1,Sants-Montjuïc,la Bordeta,844.1,1620191,12.5,2019-01-01
2019,1,Sants-Montjuïc,Sants - Badal,823.5,1720191,13.4,2019-01-01
2019,1,Sants-Montjuïc,Sants,873.0,1820191,13.7,2019-01-01
2019,1,Les Corts,les Corts,1070.0,1920191,14.6,2019-01-01
2019,1,Les Corts,la Maternitat i Sant Ramon,938.5,2020191,13.8,2019-01-01
2019,1,Les Corts,Pedralbes,1732.5,2120191,16.0,2019-01-01
2019,1,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1103.5,2220191,11.4,2019-01-01
2019,1,Sarrià-Sant Gervasi,Sarrià,1297.7,2320191,16.3,2019-01-01
2019,1,Sarrià-Sant Gervasi,les Tres Torres,1645.9,2420191,16.5,2019-01-01
2019,1,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1226.4,2520191,15.5,2019-01-01
2019,1,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1357.9,2620191,14.4,2019-01-01
2019,1,Sarrià-Sant Gervasi,el Putxet i el Farró,1057.1,2720191,15.2,2019-01-01
2019,1,Gràcia,Vallcarca i els Penitents,907.5,2820191,13.6,2019-01-01
2019,1,Gràcia,el Coll,750.6,2920191,12.2,2019-01-01
2019,1,Gràcia,la Salut,883.4,3020191,12.7,2019-01-01
2019,1,Gràcia,la Vila de Gràcia,933.4,3120191,14.8,2019-01-01
2019,1,Gràcia,el Camp d'en Grassot i Gràcia Nova,937.3,3220191,14.1,2019-01-01
2019,1,Horta-Guinardó,el Baix Guinardó,859.1,3320191,12.9,2019-01-01
2019,1,Horta-Guinardó,Can Baró,791.2,3420191,13.6,2019-01-01
2019,1,Horta-Guinardó,el Guinardó,789.8,3520191,12.4,2019-01-01
2019,1,Horta-Guinardó,la Font d'en Fargues,796.5,3620191,11.6,2019-01-01
2019,1,Horta-Guinardó,el Carmel,670.6,3720191,12.0,2019-01-01
2019,1,Horta-Guinardó,la Teixonera,704.4,3820191,11.7,2019-01-01
2019,1,Horta-Guinardó,Sant Genís dels Agudells,759.2,3920191,10.9,2019-01-01
2019,1,Horta-Guinardó,Montbau,780.4,4020191,11.6,2019-01-01
2019,1,Horta-Guinardó,la Vall d'Hebron,870.2,4120191,13.3,2019-01-01
2019,1,Horta-Guinardó,Horta,777.0,4320191,12.2,2019-01-01
2019,1,Nou Barris,Vilapicina i la Torre Llobeta,758.5,4420191,11.9,2019-01-01
2019,1,Nou Barris,Porta,722.8,4520191,11.6,2019-01-01
2019,1,Nou Barris,el Turó de la Peira,685.3,4620191,11.4,2019-01-01
2019,1,Nou Barris,la Guineueta,751.0,4820191,10.3,2019-01-01
2019,1,Nou Barris,Canyelles,791.9,4920191,9.6,2019-01-01
2019,1,Nou Barris,les Roquetes,636.1,5020191,11.8,2019-01-01
2019,1,Nou Barris,Verdun,633.2,5120191,10.7,2019-01-01
2019,1,Nou Barris,la Prosperitat,677.4,5220191,11.7,2019-01-01
2019,1,Nou Barris,la Trinitat Nova,612.3,5320191,12.0,2019-01-01
2019,1,Nou Barris,Ciutat Meridiana,575.4,5520191,9.8,2019-01-01
2019,1,Sant Andreu,la Trinitat Vella,601.2,5720191,10.3,2019-01-01
2019,1,Sant Andreu,el Bon Pastor,705.8,5920191,10.9,2019-01-01
2019,1,Sant Andreu,Sant Andreu,795.3,6020191,12.2,2019-01-01
2019,1,Sant Andreu,la Sagrera,807.6,6120191,12.4,2019-01-01
2019,1,Sant Andreu,el Congrés i els Indians,772.3,6220191,11.5,2019-01-01
2019,1,Sant Andreu,Navas,855.3,6320191,12.3,2019-01-01
2019,1,Sant Martí,el Camp de l'Arpa del Clot,845.3,6420191,13.1,2019-01-01
2019,1,Sant Martí,el Clot,828.8,6520191,12.9,2019-01-01
2019,1,Sant Martí,el Parc i la Llacuna del Poblenou,950.8,6620191,14.7,2019-01-01
2019,1,Sant Martí,la Vila Olímpica del Poblenou,1304.0,6720191,17.1,2019-01-01
2019,1,Sant Martí,el Poblenou,952.5,6820191,14.4,2019-01-01
2019,1,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1231.2,6920191,16.3,2019-01-01
2019,1,Sant Martí,el Besòs i el Maresme,694.8,7020191,11.0,2019-01-01
2019,1,Sant Martí,Provençals del Poblenou,959.2,7120191,13.9,2019-01-01
2019,1,Sant Martí,Sant Martí de Provençals,840.2,7220191,11.7,2019-01-01
2019,1,Sant Martí,la Verneda i la Pau,764.6,7320191,11.5,2019-01-01
2019,2,Ciutat Vella,el Raval,867.0,120192,14.5,2019-04-01
2019,2,Ciutat Vella,el Barri Gòtic,1112.1,220192,14.0,2019-04-01
2019,2,Ciutat Vella,la Barceloneta,924.0,320192,18.1,2019-04-01
2019,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1010.1,420192,15.5,2019-04-01
2019,2,Eixample,el Fort Pienc,988.7,520192,13.6,2019-04-01
2019,2,Eixample,la Sagrada Família,942.9,620192,14.4,2019-04-01
2019,2,Eixample,la Dreta de l'Eixample,1277.9,720192,14.2,2019-04-01
2019,2,Eixample,l'Antiga Esquerra de l'Eixample,1139.8,820192,14.1,2019-04-01
2019,2,Eixample,la Nova Esquerra de l'Eixample,1032.9,920192,14.6,2019-04-01
2019,2,Eixample,Sant Antoni,985.2,1020192,14.0,2019-04-01
2019,2,Sants-Montjuïc,el Poble Sec,823.4,1120192,14.2,2019-04-01
2019,2,Sants-Montjuïc,la Marina de Port,753.1,1320192,10.6,2019-04-01
2019,2,Sants-Montjuïc,la Font de la Guatlla,854.2,1420192,12.6,2019-04-01
2019,2,Sants-Montjuïc,Hostafrancs,824.2,1520192,13.3,2019-04-01
2019,2,Sants-Montjuïc,la Bordeta,859.5,1620192,12.4,2019-04-01
2019,2,Sants-Montjuïc,Sants - Badal,858.4,1720192,13.8,2019-04-01
2019,2,Sants-Montjuïc,Sants,867.5,1820192,13.9,2019-04-01
2019,2,Les Corts,les Corts,1085.1,1920192,14.9,2019-04-01
2019,2,Les Corts,la Maternitat i Sant Ramon,973.0,2020192,13.8,2019-04-01
2019,2,Les Corts,Pedralbes,1746.7,2120192,14.8,2019-04-01
2019,2,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1121.6,2220192,13.5,2019-04-01
2019,2,Sarrià-Sant Gervasi,Sarrià,1334.2,2320192,16.8,2019-04-01
2019,2,Sarrià-Sant Gervasi,les Tres Torres,1602.5,2420192,16.9,2019-04-01
2019,2,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1310.0,2520192,15.7,2019-04-01
2019,2,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1360.3,2620192,15.5,2019-04-01
2019,2,Sarrià-Sant Gervasi,el Putxet i el Farró,1115.7,2720192,14.8,2019-04-01
2019,2,Gràcia,Vallcarca i els Penitents,1028.9,2820192,14.4,2019-04-01
2019,2,Gràcia,el Coll,819.8,2920192,12.5,2019-04-01
2019,2,Gràcia,la Salut,899.2,3020192,12.9,2019-04-01
2019,2,Gràcia,la Vila de Gràcia,951.2,3120192,15.2,2019-04-01
2019,2,Gràcia,el Camp d'en Grassot i Gràcia Nova,978.3,3220192,14.7,2019-04-01
2019,2,Horta-Guinardó,el Baix Guinardó,866.8,3320192,12.9,2019-04-01
2019,2,Horta-Guinardó,Can Baró,764.5,3420192,13.0,2019-04-01
2019,2,Horta-Guinardó,el Guinardó,825.0,3520192,12.9,2019-04-01
2019,2,Horta-Guinardó,la Font d'en Fargues,1044.0,3620192,13.9,2019-04-01
2019,2,Horta-Guinardó,el Carmel,666.9,3720192,11.5,2019-04-01
2019,2,Horta-Guinardó,la Teixonera,725.9,3820192,12.5,2019-04-01
2019,2,Horta-Guinardó,Sant Genís dels Agudells,705.1,3920192,9.9,2019-04-01
2019,2,Horta-Guinardó,Montbau,802.4,4020192,11.7,2019-04-01
2019,2,Horta-Guinardó,la Vall d'Hebron,796.6,4120192,12.5,2019-04-01
2019,2,Horta-Guinardó,Horta,760.6,4320192,12.1,2019-04-01
2019,2,Nou Barris,Vilapicina i la Torre Llobeta,773.7,4420192,12.2,2019-04-01
2019,2,Nou Barris,Porta,775.3,4520192,12.2,2019-04-01
2019,2,Nou Barris,el Turó de la Peira,702.4,4620192,12.1,2019-04-01
2019,2,Nou Barris,la Guineueta,723.1,4820192,9.8,2019-04-01
2019,2,Nou Barris,Canyelles,756.4,4920192,9.3,2019-04-01
2019,2,Nou Barris,les Roquetes,625.3,5020192,11.1,2019-04-01
2019,2,Nou Barris,Verdun,653.3,5120192,12.2,2019-04-01
2019,2,Nou Barris,la Prosperitat,673.7,5220192,12.0,2019-04-01
2019,2,Nou Barris,la Trinitat Nova,640.2,5320192,12.8,2019-04-01
2019,2,Nou Barris,Ciutat Meridiana,559.8,5520192,9.4,2019-04-01
2019,2,Sant Andreu,la Trinitat Vella,614.7,5720192,10.3,2019-04-01
2019,2,Sant Andreu,el Bon Pastor,659.2,5920192,10.1,2019-04-01
2019,2,Sant Andreu,Sant Andreu,800.9,6020192,12.7,2019-04-01
2019,2,Sant Andreu,la Sagrera,807.5,6120192,12.6,2019-04-01
2019,2,Sant Andreu,el Congrés i els Indians,782.7,6220192,12.2,2019-04-01
2019,2,Sant Andreu,Navas,836.9,6320192,12.1,2019-04-01
2019,2,Sant Martí,el Camp de l'Arpa del Clot,844.3,6420192,13.5,2019-04-01
2019,2,Sant Martí,el Clot,829.4,6520192,12.9,2019-04-01
2019,2,Sant Martí,el Parc i la Llacuna del Poblenou,1066.6,6620192,15.2,2019-04-01
2019,2,Sant Martí,la Vila Olímpica del Poblenou,1444.6,6720192,17.4,2019-04-01
2019,2,Sant Martí,el Poblenou,996.7,6820192,14.6,2019-04-01
2019,2,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1388.1,6920192,16.1,2019-04-01
2019,2,Sant Martí,el Besòs i el Maresme,844.5,7020192,12.0,2019-04-01
2019,2,Sant Martí,Provençals del Poblenou,960.1,7120192,13.6,2019-04-01
2019,2,Sant Martí,Sant Martí de Provençals,844.1,7220192,12.1,2019-04-01
2019,2,Sant Martí,la Verneda i la Pau,798.1,7320192,11.8,2019-04-01
2019,3,Ciutat Vella,el Raval,869.1,120193,14.7,2019-07-01
2019,3,Ciutat Vella,el Barri Gòtic,1082.4,220193,14.3,2019-07-01
2019,3,Ciutat Vella,la Barceloneta,871.6,320193,17.7,2019-07-01
2019,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1020.2,420193,15.7,2019-07-01
2019,3,Eixample,el Fort Pienc,1031.3,520193,14.3,2019-07-01
2019,3,Eixample,la Sagrada Família,979.6,620193,14.6,2019-07-01
2019,3,Eixample,la Dreta de l'Eixample,1348.9,720193,15.2,2019-07-01
2019,3,Eixample,l'Antiga Esquerra de l'Eixample,1194.4,820193,14.7,2019-07-01
2019,3,Eixample,la Nova Esquerra de l'Eixample,1081.4,920193,14.6,2019-07-01
2019,3,Eixample,Sant Antoni,987.2,1020193,13.9,2019-07-01
2019,3,Sants-Montjuïc,el Poble Sec,865.8,1120193,14.4,2019-07-01
2019,3,Sants-Montjuïc,la Marina de Port,790.1,1320193,11.1,2019-07-01
2019,3,Sants-Montjuïc,la Font de la Guatlla,881.5,1420193,13.0,2019-07-01
2019,3,Sants-Montjuïc,Hostafrancs,834.6,1520193,14.1,2019-07-01
2019,3,Sants-Montjuïc,la Bordeta,832.9,1620193,13.3,2019-07-01
2019,3,Sants-Montjuïc,Sants - Badal,888.3,1720193,14.2,2019-07-01
2019,3,Sants-Montjuïc,Sants,884.3,1820193,13.9,2019-07-01
2019,3,Les Corts,les Corts,1113.9,1920193,15.2,2019-07-01
2019,3,Les Corts,la Maternitat i Sant Ramon,1040.3,2020193,15.0,2019-07-01
2019,3,Les Corts,Pedralbes,1950.1,2120193,16.4,2019-07-01
2019,3,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1355.5,2220193,16.0,2019-07-01
2019,3,Sarrià-Sant Gervasi,Sarrià,1449.5,2320193,17.2,2019-07-01
2019,3,Sarrià-Sant Gervasi,les Tres Torres,1614.8,2420193,17.3,2019-07-01
2019,3,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1317.0,2520193,16.5,2019-07-01
2019,3,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1412.2,2620193,15.9,2019-07-01
2019,3,Sarrià-Sant Gervasi,el Putxet i el Farró,1070.2,2720193,15.0,2019-07-01
2019,3,Gràcia,Vallcarca i els Penitents,953.7,2820193,13.9,2019-07-01
2019,3,Gràcia,el Coll,813.8,2920193,12.8,2019-07-01
2019,3,Gràcia,la Salut,926.4,3020193,13.7,2019-07-01
2019,3,Gràcia,la Vila de Gràcia,991.5,3120193,15.6,2019-07-01
2019,3,Gràcia,el Camp d'en Grassot i Gràcia Nova,996.3,3220193,15.2,2019-07-01
2019,3,Horta-Guinardó,el Baix Guinardó,902.2,3320193,14.2,2019-07-01
2019,3,Horta-Guinardó,Can Baró,762.5,3420193,13.5,2019-07-01
2019,3,Horta-Guinardó,el Guinardó,819.7,3520193,13.0,2019-07-01
2019,3,Horta-Guinardó,la Font d'en Fargues,880.2,3620193,12.8,2019-07-01
2019,3,Horta-Guinardó,el Carmel,703.3,3720193,12.8,2019-07-01
2019,3,Horta-Guinardó,la Teixonera,773.7,3820193,13.2,2019-07-01
2019,3,Horta-Guinardó,Sant Genís dels Agudells,756.0,3920193,10.4,2019-07-01
2019,3,Horta-Guinardó,Montbau,792.4,4020193,12.1,2019-07-01
2019,3,Horta-Guinardó,la Vall d'Hebron,830.0,4120193,13.4,2019-07-01
2019,3,Horta-Guinardó,Horta,788.6,4320193,12.6,2019-07-01
2019,3,Nou Barris,Vilapicina i la Torre Llobeta,792.2,4420193,12.1,2019-07-01
2019,3,Nou Barris,Porta,749.2,4520193,12.7,2019-07-01
2019,3,Nou Barris,el Turó de la Peira,690.0,4620193,11.6,2019-07-01
2019,3,Nou Barris,la Guineueta,721.1,4820193,10.5,2019-07-01
2019,3,Nou Barris,Canyelles,714.4,4920193,9.5,2019-07-01
2019,3,Nou Barris,les Roquetes,612.3,5020193,11.3,2019-07-01
2019,3,Nou Barris,Verdun,696.1,5120193,12.6,2019-07-01
2019,3,Nou Barris,la Prosperitat,696.3,5220193,12.6,2019-07-01
2019,3,Nou Barris,la Trinitat Nova,617.9,5320193,12.2,2019-07-01
2019,3,Nou Barris,Ciutat Meridiana,532.6,5520193,9.4,2019-07-01
2019,3,Sant Andreu,la Trinitat Vella,569.9,5720193,8.9,2019-07-01
2019,3,Sant Andreu,el Bon Pastor,654.3,5920193,10.3,2019-07-01
2019,3,Sant Andreu,Sant Andreu,805.0,6020193,12.5,2019-07-01
2019,3,Sant Andreu,la Sagrera,827.1,6120193,13.2,2019-07-01
2019,3,Sant Andreu,el Congrés i els Indians,805.9,6220193,12.3,2019-07-01
2019,3,Sant Andreu,Navas,864.6,6320193,12.4,2019-07-01
2019,3,Sant Martí,el Camp de l'Arpa del Clot,879.5,6420193,13.6,2019-07-01
2019,3,Sant Martí,el Clot,899.1,6520193,13.8,2019-07-01
2019,3,Sant Martí,el Parc i la Llacuna del Poblenou,959.6,6620193,14.5,2019-07-01
2019,3,Sant Martí,la Vila Olímpica del Poblenou,1332.4,6720193,17.9,2019-07-01
2019,3,Sant Martí,el Poblenou,1024.3,6820193,15.5,2019-07-01
2019,3,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1409.4,6920193,18.5,2019-07-01
2019,3,Sant Martí,el Besòs i el Maresme,728.3,7020193,11.6,2019-07-01
2019,3,Sant Martí,Provençals del Poblenou,996.4,7120193,14.4,2019-07-01
2019,3,Sant Martí,Sant Martí de Provençals,829.7,7220193,11.9,2019-07-01
2019,3,Sant Martí,la Verneda i la Pau,770.2,7320193,11.2,2019-07-01
2019,4,Ciutat Vella,el Raval,844.9,120194,14.0,2019-10-01
2019,4,Ciutat Vella,el Barri Gòtic,1139.7,220194,14.3,2019-10-01
2019,4,Ciutat Vella,la Barceloneta,893.0,320194,17.0,2019-10-01
2019,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",966.4,420194,14.8,2019-10-01
2019,4,Eixample,el Fort Pienc,1064.4,520194,14.4,2019-10-01
2019,4,Eixample,la Sagrada Família,980.0,620194,14.5,2019-10-01
2019,4,Eixample,la Dreta de l'Eixample,1333.0,720194,14.3,2019-10-01
2019,4,Eixample,l'Antiga Esquerra de l'Eixample,1187.6,820194,14.8,2019-10-01
2019,4,Eixample,la Nova Esquerra de l'Eixample,1083.7,920194,14.9,2019-10-01
2019,4,Eixample,Sant Antoni,1018.4,1020194,13.8,2019-10-01
2019,4,Sants-Montjuïc,el Poble Sec,846.2,1120194,14.5,2019-10-01
2019,4,Sants-Montjuïc,la Marina de Port,816.7,1320194,11.5,2019-10-01
2019,4,Sants-Montjuïc,la Font de la Guatlla,868.8,1420194,12.8,2019-10-01
2019,4,Sants-Montjuïc,Hostafrancs,854.4,1520194,13.9,2019-10-01
2019,4,Sants-Montjuïc,la Bordeta,870.0,1620194,12.9,2019-10-01
2019,4,Sants-Montjuïc,Sants - Badal,838.0,1720194,13.8,2019-10-01
2019,4,Sants-Montjuïc,Sants,884.8,1820194,13.9,2019-10-01
2019,4,Les Corts,les Corts,1116.2,1920194,15.4,2019-10-01
2019,4,Les Corts,la Maternitat i Sant Ramon,1078.1,2020194,15.0,2019-10-01
2019,4,Les Corts,Pedralbes,2023.4,2120194,15.5,2019-10-01
2019,4,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1220.0,2220194,14.2,2019-10-01
2019,4,Sarrià-Sant Gervasi,Sarrià,1398.4,2320194,17.0,2019-10-01
2019,4,Sarrià-Sant Gervasi,les Tres Torres,1745.0,2420194,17.4,2019-10-01
2019,4,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1361.6,2520194,16.4,2019-10-01
2019,4,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1455.9,2620194,15.2,2019-10-01
2019,4,Sarrià-Sant Gervasi,el Putxet i el Farró,1099.8,2720194,15.1,2019-10-01
2019,4,Gràcia,Vallcarca i els Penitents,987.0,2820194,14.2,2019-10-01
2019,4,Gràcia,el Coll,817.5,2920194,13.2,2019-10-01
2019,4,Gràcia,la Salut,954.4,3020194,13.2,2019-10-01
2019,4,Gràcia,la Vila de Gràcia,975.7,3120194,14.8,2019-10-01
2019,4,Gràcia,el Camp d'en Grassot i Gràcia Nova,1017.6,3220194,14.9,2019-10-01
2019,4,Horta-Guinardó,el Baix Guinardó,897.7,3320194,13.8,2019-10-01
2019,4,Horta-Guinardó,Can Baró,755.9,3420194,13.5,2019-10-01
2019,4,Horta-Guinardó,el Guinardó,843.1,3520194,13.4,2019-10-01
2019,4,Horta-Guinardó,la Font d'en Fargues,850.9,3620194,13.2,2019-10-01
2019,4,Horta-Guinardó,el Carmel,700.2,3720194,12.2,2019-10-01
2019,4,Horta-Guinardó,la Teixonera,747.3,3820194,12.8,2019-10-01
2019,4,Horta-Guinardó,Sant Genís dels Agudells,740.2,3920194,11.6,2019-10-01
2019,4,Horta-Guinardó,Montbau,798.5,4020194,12.2,2019-10-01
2019,4,Horta-Guinardó,la Vall d'Hebron,954.5,4120194,13.9,2019-10-01
2019,4,Horta-Guinardó,Horta,802.5,4320194,12.8,2019-10-01
2019,4,Nou Barris,Vilapicina i la Torre Llobeta,801.8,4420194,12.4,2019-10-01
2019,4,Nou Barris,Porta,756.8,4520194,12.7,2019-10-01
2019,4,Nou Barris,el Turó de la Peira,710.7,4620194,11.7,2019-10-01
2019,4,Nou Barris,la Guineueta,783.0,4820194,11.5,2019-10-01
2019,4,Nou Barris,Canyelles,722.5,4920194,9.5,2019-10-01
2019,4,Nou Barris,les Roquetes,610.5,5020194,10.9,2019-10-01
2019,4,Nou Barris,Verdun,668.7,5120194,13.0,2019-10-01
2019,4,Nou Barris,la Prosperitat,692.5,5220194,11.9,2019-10-01
2019,4,Nou Barris,la Trinitat Nova,561.4,5320194,11.5,2019-10-01
2019,4,Nou Barris,Ciutat Meridiana,572.9,5520194,10.0,2019-10-01
2019,4,Sant Andreu,la Trinitat Vella,622.3,5720194,10.8,2019-10-01
2019,4,Sant Andreu,el Bon Pastor,713.4,5920194,10.7,2019-10-01
2019,4,Sant Andreu,Sant Andreu,819.3,6020194,12.6,2019-10-01
2019,4,Sant Andreu,la Sagrera,829.1,6120194,12.5,2019-10-01
2019,4,Sant Andreu,el Congrés i els Indians,816.7,6220194,12.3,2019-10-01
2019,4,Sant Andreu,Navas,856.8,6320194,12.9,2019-10-01
2019,4,Sant Martí,el Camp de l'Arpa del Clot,857.9,6420194,13.9,2019-10-01
2019,4,Sant Martí,el Clot,871.6,6520194,13.3,2019-10-01
2019,4,Sant Martí,el Parc i la Llacuna del Poblenou,1072.8,6620194,15.5,2019-10-01
2019,4,Sant Martí,la Vila Olímpica del Poblenou,1357.8,6720194,17.7,2019-10-01
2019,4,Sant Martí,el Poblenou,1051.3,6820194,15.9,2019-10-01
2019,4,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1498.6,6920194,18.5,2019-10-01
2019,4,Sant Martí,el Besòs i el Maresme,693.8,7020194,10.8,2019-10-01
2019,4,Sant Martí,Provençals del Poblenou,1013.6,7120194,14.5,2019-10-01
2019,4,Sant Martí,Sant Martí de Provençals,835.7,7220194,12.0,2019-10-01
2019,4,Sant Martí,la Verneda i la Pau,781.0,7320194,11.4,2019-10-01
2020,1,Ciutat Vella,el Raval,864.5,120201,14.5,2020-01-01
2020,1,Ciutat Vella,el Barri Gòtic,1110.2,220201,14.2,2020-01-01
2020,1,Ciutat Vella,la Barceloneta,899.5,320201,17.5,2020-01-01
2020,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1030.0,420201,14.9,2020-01-01
2020,1,Eixample,el Fort Pienc,1059.9,520201,14.6,2020-01-01
2020,1,Eixample,la Sagrada Família,952.6,620201,14.6,2020-01-01
2020,1,Eixample,la Dreta de l'Eixample,1349.6,720201,14.4,2020-01-01
2020,1,Eixample,l'Antiga Esquerra de l'Eixample,1150.8,820201,14.3,2020-01-01
2020,1,Eixample,la Nova Esquerra de l'Eixample,1043.8,920201,14.4,2020-01-01
2020,1,Eixample,Sant Antoni,1010.5,1020201,14.1,2020-01-01
2020,1,Sants-Montjuïc,el Poble Sec,837.0,1120201,14.3,2020-01-01
2020,1,Sants-Montjuïc,la Marina de Port,810.1,1320201,11.5,2020-01-01
2020,1,Sants-Montjuïc,la Font de la Guatlla,882.4,1420201,13.1,2020-01-01
2020,1,Sants-Montjuïc,Hostafrancs,865.0,1520201,13.5,2020-01-01
2020,1,Sants-Montjuïc,la Bordeta,870.0,1620201,13.4,2020-01-01
2020,1,Sants-Montjuïc,Sants - Badal,858.3,1720201,13.8,2020-01-01
2020,1,Sants-Montjuïc,Sants,891.4,1820201,14.5,2020-01-01
2020,1,Les Corts,les Corts,1069.9,1920201,15.0,2020-01-01
2020,1,Les Corts,la Maternitat i Sant Ramon,989.6,2020201,14.2,2020-01-01
2020,1,Les Corts,Pedralbes,1626.9,2120201,15.6,2020-01-01
2020,1,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1191.3,2220201,12.2,2020-01-01
2020,1,Sarrià-Sant Gervasi,Sarrià,1417.7,2320201,16.9,2020-01-01
2020,1,Sarrià-Sant Gervasi,les Tres Torres,1662.4,2420201,16.3,2020-01-01
2020,1,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1311.5,2520201,15.8,2020-01-01
2020,1,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1388.9,2620201,15.4,2020-01-01
